Date,XGB_pred_price,LSTM_pred_price,Actual_return
2024-06-24 00:00:00+00:00,1.0196953,1.698126,0.0250209785898575
2024-06-25 00:00:00+00:00,1.0001235,1.7148643,-0.0162031982640604
2024-06-26 00:00:00+00:00,1.0028951,1.7309271,0.0129645478634577
2024-06-27 00:00:00+00:00,1.0015242,1.7485555,-0.0210738120086118
2024-06-28 00:00:00+00:00,1.0040892,1.7681589,0.0093599200646925
2024-06-29 00:00:00+00:00,1.0015242,1.7878538,0.0289892727317249
2024-06-30 00:00:00+00:00,1.0036672,1.8103206,0.0027672625269042
2024-07-01 00:00:00+00:00,1.0009198,1.8312222,-0.0131801760562906
2024-07-02 00:00:00+00:00,1.0014132,1.8505628,-0.0303632025066165
2024-07-03 00:00:00+00:00,1.0022414,1.8681251,-0.0545790489543486
2024-07-04 00:00:00+00:00,1.0051566,1.8861182,-0.005549607840752
2024-07-05 00:00:00+00:00,1.0069045,1.9050142,0.0285523856250874
2024-07-06 00:00:00+00:00,1.0026758,1.9214556,-0.0430092171893191
2024-07-07 00:00:00+00:00,1.0008705,1.937927,0.015210533790654
2024-07-08 00:00:00+00:00,1.0024378,1.9583879,0.0227379641121488
2024-07-09 00:00:00+00:00,1.0026914,1.979859,-0.0046086733698468
2024-07-10 00:00:00+00:00,1.0015707,2.0051236,-0.0069092459782688
2024-07-11 00:00:00+00:00,1.0010396,2.0308774,0.0096239845581041
2024-07-12 00:00:00+00:00,1.0007544,2.0546813,0.0227530032425821
2024-07-13 00:00:00+00:00,1.0007544,2.0802314,0.0259278502630055
2024-07-14 00:00:00+00:00,1.0024168,2.1040845,0.0649986203949803
2024-07-15 00:00:00+00:00,1.0048172,2.1216705,0.0034931297826731
2024-07-16 00:00:00+00:00,1.005308,2.1406066,-0.0151432424548232
2024-07-17 00:00:00+00:00,1.0070453,2.152533,-0.0022597141603525
2024-07-18 00:00:00+00:00,1.0024135,2.157439,0.0418794201096355
2024-07-19 00:00:00+00:00,1.0064958,2.1572266,0.0067749463483318
2024-07-20 00:00:00+00:00,1.0066522,2.156543,0.0146453753701437
2024-07-21 00:00:00+00:00,1.0050589,2.1547325,-0.0083877666901128
2024-07-22 00:00:00+00:00,1.0061389,2.1533568,-0.0248315035462847
2024-07-23 00:00:00+00:00,1.0021193,2.1525948,-0.008462196557576
2024-07-24 00:00:00+00:00,1.0021193,2.153317,0.0061776136799459
2024-07-25 00:00:00+00:00,1.0039021,2.1533725,0.0319399921931968
2024-07-26 00:00:00+00:00,1.0030054,2.1524696,-0.0014547988961382
2024-07-27 00:00:00+00:00,1.001783,2.1495156,0.0065045256396706
2024-07-28 00:00:00+00:00,1.0022966,2.1456823,-0.0212622456640866
2024-07-29 00:00:00+00:00,1.0049071,2.1422093,-0.0093053462306732
2024-07-30 00:00:00+00:00,1.0017763,2.1402767,-0.0241834505774866
2024-07-31 00:00:00+00:00,1.0046985,2.1412144,0.0113598461110431
2024-08-01 00:00:00+00:00,1.0000782,2.1436334,-0.0622170138648715
2024-08-02 00:00:00+00:00,1.0012556,2.1496449,-0.0120394867920851
2024-08-03 00:00:00+00:00,1.0064884,2.1537454,-0.0431578827242093
2024-08-04 00:00:00+00:00,0.9993437,2.160258,-0.0736319858212006
2024-08-05 00:00:00+00:00,1.0261966,2.168135,0.0371384650991169
2024-08-06 00:00:00+00:00,1.0004443,2.1780655,-0.0181319456214236
